collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2171732.009,-26165251.49,-3359445.988,324.907,-410.331,3130.839,-3793.081,-0.001,23037681.6,2.698,0,7.527,5.678
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16408975.23,-10464342.21,22311339.06,2170.337,556.682,-1334.575,259937.277,0,27009413.32,3.598,-214.184,7.982,9.209
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14851084.87,-21144401.7,14434553.27,-427.438,-1388.808,-2473.353,-179556.007,-0.001,23493776.25,2.698,-214.184,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21912948.22,-14995321.81,-3514671.674,521.452,-77.907,-3056.296,-3909.906,0.001,23198988.23,1.199,-2346.151,13.156,5.342
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3130414.952,-10494112.57,23028082.21,3152.801,203.147,532.607,-377.079,-0.001,20156286.35,3.897,1160.388,4.302,3.151
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074258.789,-29046479.74,-4000836.996,-25.945,418.561,-3012.126,65954.37,-0.002,25937201.4,2.698,-214.184,7.133,5.205
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23840718.9,-14184134.84,10323739.65,960.765,405.453,2776.612,956094.623,-0.013,23264940.47,0.6,-2344.291,8.234,3.108
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15938345.28,-16112283.85,13533642.98,1705.819,-490.407,-2538.397,-47596.167,0.001,24140668.12,3.897,0,8.546,9.93
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7442190.234,-22851764.59,-8465735.189,434.903,1084.465,-3309.377,-7070.766,0,22781753.87,3.298,1160.388,8.887,8.056
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14680303.25,-4439610.404,21468388.6,142.013,-2775.377,-445.63,1223.267,0,21304074.15,1.799,0,4.765,3.361
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13676743.72,-4259377.966,21086052.16,-1430.836,-2514.316,-1434.919,-11599.23,0,20446170.66,4.797,1160.388,4.642,3.39
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23758933.09,2002971.964,11681827.14,1290.457,-755.809,2741.556,-31296.776,-0.003,23369101.26,2.398,0,7.582,6.175
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,7,GLO_G1,1.27353E+18,14709168.6,-20688539.55,2754901.709,-334.931,226.577,3539.887,-10944.777,0,23945330.25,9.294,1160.388,10.2,18.629
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5451263.922,-18229575.92,19194619.1,2085.829,984.432,1575.089,-136679.9,0,21042155.97,1.799,0,3.865,2.636
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6223652.245,-13548389.27,22030656.2,2360.875,1466.294,239.763,-81411.454,-0.002,22341064.36,2.099,0,5.515,4.119
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5143863.648,-17401797.05,23386719.26,2243.152,697.017,1013.034,120171.433,0,23525789.29,0.6,-2344.291,7.083,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10888616.41,-15347088.11,18573558.34,379.619,-2370.16,-1698.653,35344.994,-0.002,20111584.59,3.598,0,3.782,2.543
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E5A,1.27353E+18,-16885123.73,-1193919.315,24279450.88,-570.621,-2370.158,-513.289,-256789.705,-0.002,25317636.22,1.799,-2344.291,9.555,3.841
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14680303.25,-4439610.425,21468388.59,142.013,-2775.377,-445.63,1221.938,0,21301734.27,2.398,-2346.151,8.546,3.361
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22005700.77,-6232042.754,11277974.57,1535.333,294.928,3156.158,91587.552,0.001,20688634.11,3.298,1160.388,5.188,3.722
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23840718.91,-14184134.84,10323739.63,960.765,405.453,2776.612,956095.561,-0.013,23267060.3,3.598,-214.184,4.592,3.108
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21912948.22,-14995321.81,-3514671.65,521.452,-77.907,-3056.296,-3909.241,0.001,23201343.7,7.195,0,7.337,5.342
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14583595.12,-19225312.95,8324599.128,-669.479,-930.926,-3330.28,39203.269,0.001,19562891.24,3.298,1160.388,3.984,2.761
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16885123.73,-1193919.298,24279450.88,-570.621,-2370.158,-513.289,-256790.093,-0.002,25319768.64,2.398,-214.184,5.328,3.841
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074258.789,-29046479.74,-4000837.017,-25.945,418.561,-3012.126,65954.265,-0.002,25935074.37,1.199,-2344.291,12.792,5.205
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16408975.24,-10464342.21,22311339.05,2170.337,556.682,-1334.575,259936.14,0,27007285.4,1.799,-2344.291,14.314,9.209
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6223652.263,-13548389.26,22030656.21,2360.875,1466.294,239.763,-81412.451,-0.002,22338721.48,2.398,-2346.151,9.891,4.119
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15749862.79,-9458908.596,17703112.31,-1332.72,2025.49,2265.386,52934.189,0,23583405.8,7.195,1160.388,8.44,13.91
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14851084.88,-21144401.71,14434553.25,-427.438,-1388.808,-2473.353,-179556.164,-0.001,23491651.32,1.499,-2344.291,6.878,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5141620.436,-17401100.11,23387732.1,2243.306,696.864,1012.675,120171.077,0,23528132.17,2.099,-218.141,3.95,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2171407.113,-26165661.63,-3356315.106,324.883,-409.955,3130.911,-3793.081,-0.001,23037088.91,3.298,0,7.526,5.677
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16411145.52,-10463785.64,22310004.32,2170.253,556.47,-1334.918,259937.276,0,27009898.69,3.897,-218.141,7.983,9.211
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14851512.34,-21145790.37,14432079.81,-427.492,-1388.533,-2473.575,-179556.008,-0.001,23493881.18,2.099,-218.141,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,33,GAL_E5A,1.27353E+18,-28334028.99,-2626319.286,-8124222.953,-823.8,-91.041,2901.792,-140085.044,0,28486832.83,2.998,-2346.874,22.182,25.934
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21912426.6,-14995399.64,-3517727.928,521.778,-77.751,-3056.223,-3909.905,0.001,23199562.03,0.899,-2347.325,13.158,5.343
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3127262.11,-10493909.55,23028614.54,3152.889,202.884,532.054,-377.079,-0.001,20156655.99,4.197,1155.463,4.302,3.152
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074284.683,-29046061.03,-4003849.086,-25.843,418.857,-3012.064,65954.367,-0.002,25937710.45,2.998,-218.141,7.134,5.206
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23839757.98,-14183729.38,10326516.18,961.064,405.455,2776.453,956094.61,-0.013,23264677.25,0.6,-2346.874,8.234,3.108
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15940050.93,-16112774.25,13531104.44,1705.487,-490.392,-2538.691,-47596.166,0.001,24141205.64,4.197,0,8.547,9.934
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7441755.183,-22850679.94,-8469044.455,435.201,1084.831,-3309.173,-7070.766,0,22782557.32,2.998,1155.463,8.889,8.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14680161.32,-4442385.758,21467942.73,141.848,-2775.325,-446.096,1223.267,0,21303650.24,2.099,0,4.765,3.361
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13678174.61,-4261892.141,21084616.99,-1430.946,-2514.028,-1435.426,-11599.23,0,20445743.16,5.096,1155.463,4.642,3.389
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23757642.49,2002216.043,11684568.57,1290.727,-756.029,2741.307,-31296.778,-0.003,23368656.07,2.698,0,7.581,6.174
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,7,GLO_G1,1.27353E+18,14708833.55,-20688312.75,2758441.569,-335.172,227.011,3539.821,-10944.777,0,23944787.62,11.992,1155.463,10.199,18.617
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5449177.982,-18228591.5,19196193.99,2086.053,984.399,1574.701,-136679.9,0,21042388.01,2.099,0,3.865,2.636
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6226013.173,-13546923.04,22030895.73,2360.99,1466.164,239.297,-81411.456,-0.002,22341596.19,2.698,0,5.516,4.119
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5141620.42,-17401100.11,23387732.11,2243.306,696.864,1012.675,120171.433,0,23526006.64,0.6,-2346.874,7.083,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10888236.87,-15349458.17,18571859.49,379.451,-2369.967,-1699.054,35344.992,-0.002,20111489.56,1.799,0,3.782,2.543
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E5A,1.27353E+18,-16885694.44,-1196289.428,24278937.4,-570.797,-2370.063,-513.662,-256789.707,-0.002,25317246.79,1.799,-2346.874,9.554,3.841
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14680161.32,-4442385.78,21467942.73,141.848,-2775.325,-446.096,1221.938,0,21301306.76,1.499,-2347.325,8.545,3.361
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22004165.21,-6231747.878,11281130.6,1535.788,294.821,3155.887,91587.553,0.001,20688306.14,4.797,1155.463,5.188,3.721
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23839757.99,-14183729.39,10326516.16,961.064,405.455,2776.453,956095.548,-0.013,23266797.08,2.998,-218.141,4.591,3.108
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21912426.61,-14995399.64,-3517727.904,521.778,-77.751,-3056.223,-3909.241,0.001,23201905.21,6.296,0,7.338,5.343
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14584264.53,-19226243.64,8321268.752,-669.343,-930.47,-3330.479,39203.27,0.001,19563236.01,4.197,1155.463,3.985,2.761
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16885694.44,-1196289.412,24278937.41,-570.797,-2370.063,-513.662,-256790.095,-0.002,25319375.01,2.099,-218.141,5.328,3.841
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074284.683,-29046061.03,-4003849.107,-25.843,418.857,-3012.064,65954.263,-0.002,25935586.72,1.199,-2346.874,12.793,5.206
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16411145.53,-10463785.63,22310004.31,2170.253,556.47,-1334.918,259936.14,0,27007775.86,1.499,-2346.874,14.315,9.211
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6226013.192,-13546923.03,22030895.74,2360.99,1466.164,239.297,-81412.453,-0.002,22339255.71,1.499,-2347.325,9.892,4.119
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15748530.07,-9456882.919,17705377.48,-1332.719,2025.861,2264.961,52934.189,0,23583256.2,7.195,1155.463,8.44,13.908
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14851512.34,-21145790.38,14432079.79,-427.492,-1388.533,-2473.575,-179556.165,-0.001,23491753.55,1.499,-2346.874,6.878,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,24,GLO_G1,1.27353E+18,-25407624.36,-688277.356,-2184296.527,-312.386,157.645,3561.204,-468.069,0.001,23779233.83,10.493,1156.4,10.828,16.265
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5139377.055,-17400403.32,23388744.6,2243.459,696.712,1012.315,120171.077,0,23528348.32,2.398,-218.069,3.95,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2171082.242,-26166071.4,-3353184.153,324.858,-409.579,3130.983,-3793.082,-0.001,23036508.51,2.998,0,7.525,5.675
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16413315.72,-10463229.27,22308669.23,2170.169,556.259,-1335.26,259937.276,0,27010394.55,5.096,-218.069,7.983,9.214
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14851939.86,-21147178.77,14429606.12,-427.545,-1388.258,-2473.797,-179556.009,-0.001,23493982.21,1.799,-218.069,3.836,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21911904.66,-14995477.32,-3520784.109,522.105,-77.596,-3056.15,-3909.904,0.001,23200135.83,0.899,-2347.452,13.16,5.344
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3124109.181,-10493706.8,23029146.32,3152.978,202.621,531.5,-377.08,-0.001,20157024.43,4.797,1156.4,4.302,3.152
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074310.474,-29045642.03,-4006861.114,-25.741,419.152,-3012.003,65954.365,-0.002,25938225.49,2.998,-218.069,7.135,5.207
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23838796.77,-14183323.93,10329292.56,961.363,405.457,2776.295,956094.597,-0.013,23264412.83,0.899,-2347.297,8.233,3.107
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15941756.25,-16113264.63,13528565.61,1705.155,-490.378,-2538.984,-47596.166,0.001,24141749.47,4.197,0,8.548,9.937
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7441319.834,-22849594.93,-8472353.517,435.499,1085.196,-3308.969,-7070.766,0,22783375.45,3.298,1156.4,8.89,8.063
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,33,GAL_E1,1.27353E+18,-28334852.65,-2626410.254,-8121321.114,-823.528,-90.895,2901.917,-140086.16,0,28488482.29,13.79,-218.069,12.369,25.915
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14680019.56,-4445161.061,21467496.4,141.684,-2775.273,-446.562,1223.267,0,21303218.84,1.799,0,4.764,3.361
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13679605.61,-4264406.028,21083181.31,-1431.057,-2513.739,-1435.933,-11599.23,0,20445290.17,5.096,1156.4,4.642,3.389
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23756351.63,2001459.902,11687309.76,1290.996,-756.249,2741.058,-31296.781,-0.003,23368191.99,3.598,0,7.581,6.173
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,7,GLO_G1,1.27353E+18,14708498.25,-20688085.52,2761981.363,-335.413,227.446,3539.755,-10944.777,0,23944231.51,9.294,1156.4,10.198,18.605
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5447091.817,-18227607.12,19197768.5,2086.278,984.366,1574.314,-136679.9,0,21042611.06,2.099,0,3.865,2.636
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6228374.217,-13545456.95,22031134.8,2361.105,1466.035,238.83,-81411.458,-0.002,22342128.92,2.998,0,5.517,4.12
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5139377.039,-17400403.32,23388744.6,2243.459,696.712,1012.315,120171.433,0,23526223.69,0.6,-2347.297,7.083,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10887857.51,-15351828.04,18570160.23,379.282,-2369.772,-1699.454,35344.991,-0.002,20111394.82,1.799,0,3.782,2.543
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E5A,1.27353E+18,-16886265.33,-1198659.446,24278423.55,-570.972,-2369.967,-514.035,-256789.71,-0.002,25316856.46,1.499,-2347.297,9.553,3.841
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,21,GLO_G1,1.27353E+18,16237896.49,-7446701.144,18195906.03,2500.367,-24.32,-2242.624,-37332.67,-0.001,23997318.15,11.992,1156.4,8.565,19.626
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14680019.55,-4445161.082,21467496.4,141.684,-2775.273,-446.562,1221.938,0,21300875.66,1.199,-2347.452,8.544,3.361
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22002629.19,-6231453.111,11284286.36,1536.243,294.714,3155.616,91587.553,0.001,20687969.47,5.696,1156.4,5.188,3.721
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23838796.78,-14183323.93,10329292.54,961.363,405.457,2776.295,956095.535,-0.013,23266528.77,2.998,-218.069,4.591,3.107
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21911904.67,-14995477.32,-3520784.085,522.105,-77.596,-3056.15,-3909.24,0.001,23202485.31,5.096,0,7.339,5.344
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14584933.8,-19227173.88,8317938.177,-669.207,-930.014,-3330.679,39203.271,0.001,19563600.85,4.197,1156.4,3.985,2.761
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16886265.32,-1198659.429,24278423.56,-570.972,-2369.967,-514.035,-256790.098,-0.002,25318987.38,2.099,-218.069,5.327,3.841
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074310.474,-29045642.03,-4006861.135,-25.741,419.152,-3012.003,65954.26,-0.002,25936098.47,1.199,-2347.297,12.795,5.207
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16413315.74,-10463229.27,22308669.22,2170.169,556.259,-1335.26,259936.14,0,27008267.22,1.199,-2347.297,14.316,9.214
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6228374.235,-13545456.94,22031134.8,2361.105,1466.035,238.83,-81412.455,-0.002,22339786.64,1.799,-2347.452,9.893,4.12
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15747197.35,-9454856.872,17707642.23,-1332.717,2026.232,2264.536,52934.189,0,23583109.31,8.094,1156.4,8.439,13.906
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14851939.86,-21147178.78,14429606.1,-427.545,-1388.258,-2473.797,-179556.166,-0.001,23491856.68,1.499,-2347.297,6.878,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,24,GLO_G1,1.27353E+18,-25407936.5,-688119.682,-2180735.289,-311.888,157.703,3561.257,-468.069,0.001,23778639.64,10.493,1158.32,10.826,16.255
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5137133.521,-17399706.69,23389756.73,2243.612,696.56,1011.956,120171.077,0,23528566.86,2.398,-217.88,3.95,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2170757.396,-26166480.79,-3350053.127,324.833,-409.203,3131.055,-3793.083,-0.001,23035929.61,2.998,0,7.523,5.674
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16415485.85,-10462673.12,22307333.8,2170.086,556.047,-1335.603,259937.276,0,27010880.81,5.096,-217.88,7.984,9.217
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14852367.43,-21148566.89,14427132.21,-427.598,-1387.983,-2474.019,-179556.009,-0.001,23494083.84,1.799,-217.88,3.836,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21911382.39,-14995554.83,-3523840.217,522.432,-77.441,-3056.077,-3909.904,0.001,23200708.74,1.199,-2348.662,13.162,5.345
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3120956.163,-10493504.31,23029677.54,3153.065,202.357,530.946,-377.08,-0.001,20157405.47,4.797,1158.32,4.303,3.152
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074336.164,-29045222.73,-4009873.081,-25.638,419.448,-3011.941,65954.362,-0.002,25938733.64,2.998,-217.88,7.136,5.208
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23837835.26,-14182918.47,10332068.78,961.662,405.46,2776.136,956094.584,-0.013,23264148.42,0.899,-2347.087,8.233,3.107
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15943461.23,-16113755,13526026.48,1704.823,-490.363,-2539.277,-47596.165,0.001,24142295.39,3.897,0,8.549,9.94
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7440884.187,-22848509.56,-8475662.375,435.797,1085.562,-3308.765,-7070.766,0,22784191.48,3.298,1158.32,8.892,8.067
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14679877.95,-4447936.311,21467049.61,141.52,-2775.22,-447.028,1223.267,0,21302790.44,2.099,0,4.764,3.36
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13681036.73,-4266919.627,21081745.12,-1431.167,-2513.45,-1436.441,-11599.23,0,20444829.69,6.296,1158.32,4.641,3.389
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23755060.49,2000703.541,11690050.69,1291.265,-756.469,2740.809,-31296.784,-0.003,23367743.5,3.298,0,7.58,6.172
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,7,GLO_G1,1.27353E+18,14708162.72,-20687857.86,2765521.091,-335.654,227.88,3539.688,-10944.777,0,23943649.91,10.493,1158.32,10.196,18.593
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5445005.428,-18226622.77,19199342.62,2086.502,984.333,1573.926,-136679.9,0,21042830.8,2.099,0,3.865,2.636
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6230735.376,-13543990.98,22031373.39,2361.22,1465.905,238.364,-81411.46,-0.002,22342656.85,2.698,0,5.517,4.12
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5137133.505,-17399706.68,23389756.74,2243.612,696.56,1011.956,120171.433,0,23526439.54,0.6,-2347.087,7.083,2.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10887478.31,-15354197.72,18568460.57,379.113,-2369.578,-1699.855,35344.989,-0.002,20111295.29,1.799,0,3.782,2.543
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E5A,1.27353E+18,-16886836.39,-1201029.369,24277909.33,-571.148,-2369.872,-514.408,-256789.712,-0.002,25316466.43,1.799,-2347.087,9.552,3.84
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14679877.95,-4447936.333,21467049.6,141.52,-2775.22,-447.028,1221.939,0,21300442.76,1.799,-2348.662,8.543,3.36
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23837835.26,-14182918.47,10332068.76,961.662,405.46,2776.136,956095.522,-0.013,23266268.55,2.998,-217.88,4.591,3.107
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21911382.4,-14995554.83,-3523840.193,522.432,-77.441,-3056.077,-3909.239,0.001,23203037.22,8.094,0,7.34,5.345
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14585602.94,-19228103.67,8314607.403,-669.07,-929.558,-3330.878,39203.272,0.001,19563959.41,3.598,1158.32,3.985,2.761
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16886836.38,-1201029.352,24277909.33,-571.148,-2369.872,-514.408,-256790.1,-0.002,25318597.95,2.398,-217.88,5.327,3.84
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4074336.164,-29045222.73,-4009873.102,-25.638,419.448,-3011.941,65954.258,-0.002,25936609.31,1.499,-2347.087,12.797,5.208
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16415485.86,-10462673.12,22307333.79,2170.086,556.047,-1335.603,259936.139,0,27008756.18,1.499,-2347.087,14.317,9.217
